Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Source,Number_News,Media_Attention,Reliability,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Time_Period,First_Shot,Duration_min,Summary,Narrative,Situation,Targets,Accomplice,Accomplice_Narrative,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Active_Shooter_FBI,Shots_Fired,LAT,LNG
19771215MABLC,12,15,1977,12/15/77,Blue Hills Vocational High School,0,2,2,0,https://www.newspapers.com/image/342698296/?terms=school%2Bshooting,,,2,Winter,Canton,MA,High,Classroom,Inside School Building,Yes,,,1,"Shooter wore bag over head and went into classroom shooting, pulled fire alarm to hide escape",Unknown suspect wore paper bag over head and went into classroom firing striking 18 year-old male and 16 year-old male students. Shooter pulled fire alarm and escaped as students flooded the hallway.,Escalation of Dispute,,No,,No,No,No,,No,No,Yes,,42.183414,-71.103534
19771212FLWEW,12,12,1977,12/12/77,West Orange High School,1,0,1,0,https://www.newspapers.com/image/303108537/?terms=school%2Bshooting,,,2,Winter,Winter Garden,FL,High,Office,Inside School Building,No,After School,4:00 PM,1,"Suspect, assistant principal, shot and killed principle during after school meeting where he was being reprimanded for advances on 16 year old student.","A 41 year-old male assistant principal was being reprimanded by school principal regarding his inappropriate advances on a 16 year-old student. Shooter (assistant principal) pulled out gun and killed principle then shot at two other school officials, but missed. Suspect surrendered gun to janitor and waiting for police to respond. In courtroom confession, suspect admitted to conspiring to kill three school officials whom he thought were plotting against him to get him fired for hugging and kissing student in his office.",Anger Over Grade/Suspension/Discipline,Victims Targeted,No,,No,No,No,No,No,No,,<10,28.540502,-81.568438
19771209CAPES,12,9,1977,12/9/77,Petaluma McNear Elementary,0,0,0,0,https://www.newspapers.com/image/295122036/?terms=school%2Bshooting,,,2,Winter,Santa Rosa,CA,Elementary,Office,Inside School Building,Yes,,,1,"Shot 3 shots at estranged wife, tackled by principal and 3 other staff",A 40 year-old male shooter fired 3 shots at estranged wife in teacher's lounge. Shots missed and shooter was tackled by principal and 3 other adults.,Domestic w/ Targeted Victim,Victims Targeted,No,,No,No,No,No,Yes,No,,3,38.223095,-122.636759
19771129MOVAS,11,29,1977,11/29/77,Vashon High School,0,1,1,0,https://www.newspapers.com/image/139488488/?terms=school%2Bshooting,,,2,Fall,St. Louis,MO,High,Hallway,Inside School Building,Yes,,,,Shot another student in 2nd floor hallway,A 16 year-old male student shot a 15 year-old male student in 2nd floor hallway.,Escalation of Dispute,Victims Targeted,No,,No,No,No,,,No,,,38.647283,-90.220787
19771129MOHAS,11,29,1977,11/29/77,Hazelwood Central Senior High School,0,0,0,0,https://www.newspapers.com/image/139128319/?terms=school%2Bshooting,,,2,Fall,St. Louis,MO,High,Outside on School Property,Outside on School Property,No,School Event,7:05 PM,10,Fired shots into school windows during awards ceremony,"A 19 year-old male shooter fired 7 shots into windows of school during an awards ceremony. 10 minutes later, the shooter moved to a different location firing shots at the glass gym doors (shots just missed students standing inside the doors). Shooter had mud on clothing and was noticed by police officer investigating the gunshots.",Indiscriminate Shooting,Neither,No,,No,No,No,,,No,Yes,10,38.829889,-90.316218
19770711COSOC,7,11,1977,7/11/77,South Junior High School,0,1,1,0,https://www.newspapers.com/image/86275915/?terms=school%2Bshooting,,,2,Summer,Colorado Springs,CO,Junior High,Beside Building,Outside on School Property,No,Not a School Day,,,Student shot outside gym during basketball game,15 year-old male student was shot outside of the gym during a youth summer league basketball game. Two 15 year-old male students questioned.,Escalation of Dispute,,No,,No,No,No,No,No,No,,1,38.8333852,-104.8233623
19770622ILHOC,6,22,1977,6/22/77,Holy Trinity High School,0,2,2,0,https://www.newspapers.com/image/131852835/?terms=school%2Bshooting,,,2,Summer,Chicago,IL,High,Beside Building,Outside on School Property,Yes,,,,Two students shot during dispute outside of school building,Two 18 year-old male victims were shot during a fight outside of the school. Shooter fled the scene and was not identified.,Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,No,,,41.903159,-87.664014
19770517FLSTC,5,17,1977,5/17/77,Stone Middle School,0,0,0,0,https://www.newspapers.com/image/124954684/?terms=school%2Bshooting,,,2,Spring,Cocoa,FL,Middle,Playground,Outside on School Property,No,Sport Event,8:15 PM,,Fired multiple shots into the school building during basketball game,22 year-old male fired multiple shots from vehicle into the school building during a basketball game. Drove to a shopping center and fired multiple shots. No injuries at either location.,Drive-by Shooting,,No,,No,No,No,,,No,,,28.06315,-80.603103
19770418TNPIN,4,18,1977,4/18/77,Pioneer Christian Academy,1,0,1,0,https://www.newspapers.com/image/112439487/?terms=school%2Bshooting,,,2,Spring,Nashville,TN,Other,Parking Lot,Outside on School Property,Yes,School Start,9:00 AM,1,Domestic quarrel between 2 men in school parking lot while parents were dropping kids off,41 year-old male shot and killed a 46 year-old male in parking lot as school was starting. Police said it was a domestic quarrel. No witnesses but children were in the area.,Domestic w/ Targeted Victim,Victims Targeted,No,,No,No,No,No,Yes,No,,,36.1626638,-86.7816016
19770407TXWHW,4,7,1977,4/7/77,Whitharral High School,1,0,1,0,"https://www.newspapers.com/newspage/17130627/        https://www.newspapers.com/newspage/31002514/   https://www.findagrave.com/memorial/44261880/malcom-omar-tripp   https://news.google.com/newspapers?id=REAhAAAAIBAJ&pg=5618,677358 https://www.newspapers.com/image/6532602/?terms=school%2Bshooting",,,3,Spring,Whitharral,TX,High,Beside Building,Outside on School Property,Yes,Morning Classes,9:00 AM,1,Killed his principal outside of school,"Shooter shot principal (Malcolm Omar Tripp, 31 year-old male) two times in the back on the steps of the school after asking the shooter why he wasn't in class since classes had just started. Lopez told him why was sick and Tripp offered him a ride home but Lopez refused. As Tripp turned to go back inside, Lopez shot three times, with two shots hitting Tripp him in the back. Shooter was described as ""someone who had never given anyone any problems”. Reported to be paranoid schizophrenic.",Psychosis,Victims Targeted,No,,No,No,No,No,No,No,,3,33.738052,-102.326882
19770321NYPAH,3,21,1977,3/21/77,Parochial School,0,0,0,0,https://www.newspapers.com/image/347216054/?terms=school%2Bshooting,,,2,Spring,Hamburg,NY,Other,Field (General),Outside on School Property,Yes,,,,"Shooting at cans, shots broke occupied school windows","School dishwasher was firing .22 rifle at cans 200 yards behind school. Missed rounds struck school building and broke classroom windows of occupied classrooms. Police were called. When police officer approached shooter, he fired 3-4 shots at the officer.",Accidental,Neither,No,,No,No,No,No,No,No,,>10,42.7158927,-78.8294768
19770308ILCOE,3,8,1977,3/8/77,Collinsville High School,0,2,2,0,https://www.newspapers.com/image/26422860/?terms=school%2Bshooting,,,2,Spring,Edwardsville,IL,High,Hallway,Inside School Building,Yes,Lunch,12:35 PM,1,Shot asst. principal after being suspended that day,"16 year-old male student was suspended by assistant principal in the morning. Student went home, got pistol, and returned to school to shoot principal. A female student standing 30 feet behind the principal was struck by a stray bullet. Shooter fled on a motorcycle.",Anger Over Grade/Suspension/Discipline,Both,No,,No,No,No,No,No,No,,2,38.646578,-90.011375
19770228TXHOA,2,28,1977,2/28/77,Horace Mann Junior High School,0,1,1,0,https://www.newspapers.com/image/29839915/?terms=school%2Bshooting,,,2,Winter,Amarillo,TX,Junior High,Inside School Building,Inside School Building,Yes,,,,Student shot in leg during dispute,15 year-old male student shot another student in the leg during a dispute.,Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,No,,1,35.218369,-101.829183
19770228MOROS,2,28,1977,2/28/77,Roosevelt High School,0,2,2,0,https://www.newspapers.com/image/139488488/?terms=school%2Bshooting,,,4,Winter,St. Louis,MO,High,ND,ND,Yes,Unknown,,,Shot 2 students during dispute,19 year-old male shot two 16 year-old males during fight at school.,Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,No,,,38.600137,-90.237153
19770209ILFEC,2,9,1977,2/9/77,Fenger High School,1,3,4,0,https://www.newspapers.com/image/127972205/?terms=school%2Bshooting,,,2,Winter,Chicago,IL,High,Hallway,Inside School Building,Yes,Afternoon Classes,,1,4 students shot during fight in stairwell between two students,"Two 14 year-old male students were fighting in the hallway and stairwell. Fight escalated into shooting. 4 students were hit, one fatally in the head. The female student killed was a bystander.",Escalation of Dispute,Both,No,,No,No,No,No,No,No,,<10,41.689555,-87.63784
19770113ILOLB,1,13,1977,1/13/77,Old Main Eisenhower High School,0,1,1,0,https://www.newspapers.com/image/18233056/?terms=Old%2BMain%2BEisenhower%2BHigh%2BSchool%2Bshooting,,,2,Winter,Blue Island,IL,High,Gym,Inside School Building,Yes,Morning Classes,7:30 AM,1,"Victim wouldn't fight and shooter shot him, gym teacher tackled shooter","Shooter and victim had fight the day prior. In the gym locker room, the shooter demanded that the victim fight him. The victim refused and the shooter fired at him. A gym teacher tackled the student.",Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,No,,1,41.661862,-87.696297
19761210MOFRS,12,10,1976,12/10/76,Fremont School,0,2,2,0,https://www.newspapers.com/image/165856618/?terms=school%2Bshooting,,,2,Winter,St. Louis,MO,Elementary,Inside School Building,Inside School Building,Yes,Morning Classes,,1,"Fired shots at teacher, surrendered to police",An 11 year-old male student fired 2 shots at a teacher and the principal who tried to talk him down. Shooter fled the school and was confronted by two police officers. The shooter pointed the gun at officers before surrendering. Student was reported to be having troubles at home.,Anger Over Grade/Suspension/Discipline,Victims Targeted,,,No,No,No,No,No,No,Yes,4,38.60054,-90.218808
19761110MIBUD,11,10,1976,11/10/76,Burt Elementary School,1,0,1,0,"https://news.google.com/newspapers?id=gblHAAAAIBAJ&pg=3465,1557281",,,2,Fall,Detroit,MI,Elementary,Classroom,Inside School Building,Yes,Morning Classes,,1,Estranged husband emotionally distraught,"Shooter (estranged husband) shot and killed 46 year-old female teacher (Betty McCaster) her in front of 36 six and seven-year olds. He entered the school and asked where her classroom was. He stormed in and the two exchanged some words. The teacher told the children to run to the principal’s office to get help and that is when the gunman shot her 3 or 4 times. She had taught at the school for only a month. The shooter had been to the school a few days earlier and asked the principal to see her, but the principal declined the request.",Domestic w/ Targeted Victim,Victims Targeted,No,,No,No,No,No,Yes,No,,4,42.406313,-83.244482
19760920NCGUG,9,20,1976,9/20/76,Guildord County School Bus,0,1,1,1,https://www.newspapers.com/image/43183929/?terms=school%2Bshooting,,,2,Fall,Greensboro,NC,,School Bus,School Bus,Yes,,,,Fired at school bus and then shot himself,38 year-old male fired shotgun at bus with 49 students onboard. Injured bus driver. Shot self. Shooter was making a cassette recording during the shooting but police did not release what was on it. Shooter was a carnival worker with no relation to the school.,Indiscriminate Shooting,Random Shooting,No,,No,No,No,No,No,No,,2,36.0726354,-79.7919754
19760602MDMTC,6,2,1976,6/2/76,Mt. Savage High School,0,0,0,0,https://www.newspapers.com/image/12568764/?terms=school%2Bshooting,,,2,Summer,Cumberland,MD,High,Classroom,Off School Property,Yes,Morning Classes,11:45 AM,,Shot windows of four classroom from outside while school was in session,Unknown shooter shot the windows of 4 different classrooms while the school was in session. Classrooms shot at were occupied at the time and students were evacuated. Shots were fired from the wooded area near the school.,Intentional Property Damage,,No,,No,No,No,,No,No,,4,39.700078,-78.878745
19760514FLPAW,5,14,1976,5/14/76,Palm Beach Gardens High School,0,1,1,0,https://www.newspapers.com/image/133980815/?terms=palm%2Bbeach%2Bgarden%2Bschool%2Bshooting,,,2,Spring,West Palm Beach,FL,High,Outside on School Property,Outside on School Property,Yes,Lunch,12:00 PM,1,Fight over spitting in parking lot,Argument between two students over spitting. Shooter warned victim by firing two shots in the air and then shot him in the head. Shooter was subdued by nearby police officer.,Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,No,,3,26.825717,-80.101326
19760513MOMAS,5,13,1976,5/13/76,Mark Twain School,0,1,1,0,https://www.newspapers.com/image/18588223/?terms=STUDENT%2BSHOT; https://www.newspapers.com/image/139466550/?terms=MELVIN%2BGRAY,,,2,Spring,St. Louis,MO,Elementary,Cafeteria,Inside School Building,Yes,Lunch,,1,Victim accidentally shot by shooter aiming at two other boys,Victim (not target) was shot by shooter who was attempting to fire at two boys who cut in lunch line.,Escalation of Dispute,Random Shooting,No,,No,No,No,No,No,No,,,38.690381,-90.242473
19760412TXODF,4,12,1976,4/12/76,O D Wyatt High School,1,1,2,0,https://www.newspapers.com/image/29580657/?terms=school%2Bshooting,,,2,Spring,Fort Worth,TX,High,Hallway,Inside School Building,Yes,Afternoon Classes,,1,"Dispute turned into shooting, another student hit in crossfire",Fight in hallway between two students escalated into shooting in the school hallway when targeted victim was leaving bathroom. Targeted victim was fatally shot. Bystander student wounded in cross fire. Shooter fled and was arrested away from school.,Escalation of Dispute,Both,No,,No,No,No,,No,No,,<10,32.683521,-97.294285
19760212MIMUD,2,12,1976,2/12/76,Murray-Wright High School,0,5,5,0,"https://news.google.com/newspapers?id=LQ9PAAAAIBAJ&pg=3947,2156747",,,2,Winter,Detroit,MI,High,Hallway,Inside School Building,Yes,,,1,Dispute over a girlfriend,"Group of intruders entered the school looking for student who had stolen one of the intruders girlfriend. Two teachers saw them and asked them to leave. Half dozen student followed and jeered intruders as security guard escorted them out down main hallway. Two intruders turned just outside the door and fired on the group of high school students, wounding five students (Victims: 17 year-old male James Maddox; 15 year-old male Russell Johnson; 18 year-old male Darryl White; 17 year-old male Eddie Key; 17 year-old female Wayne Lindsay)",Escalation of Dispute,Random Shooting,Yes,6 teens involved,No,No,No,No,Yes,No,,<10,42.349343,-83.083492
19760206FLESP,2,6,1976,2/6/76,Escambia High School,0,4,4,0,https://www.newspapers.com/image/70110722/?terms=pensacola%2Bschool%2Bshooting; https://www.newspapers.com/image/245767641/?terms=STUDENT%2BSHOT,,,3,Winter,Pensacola,FL,High,Outside on School Property,Outside on School Property,Yes,Afternoon Classes,,180,3 hour riot due to racial tension,4 students were shot and 27 others injured during a riot between black and white students and non-students following a confederate parade/demonstration at the school. Riot lasted for 3 hours.,Racial,Neither,No,,No,No,No,No,No,No,,,30.427483,-87.299649
19760123OHCOC,1,23,1976,1/23/76,Columbus Central High School,1,1,2,0,https://www.newspapers.com/image/293916124/?terms=school%2Bshooting,,,2,Winter,Columbus,OH,High,Office,Inside School Building,Yes,Afternoon Classes,2:20 PM,,Student shot teacher and cafeteria manager,17 year-old male student shot cafeteria manager and killed auto shop teacher with .25 pistol.,Unknown,Victims Targeted,No,,No,No,No,,,No,,2,39.957727,-83.022911
19760101AZCAP,1,1,1976,1/1/76,Camelback High School,0,1,1,0,https://www.newspapers.com/image/117994783/?terms=school%2Bshooting,,,2,Winter,Phoenix,AZ,High,Outside on School Property,Outside on School Property,No,Before School,,1,"Multiple shots fired striking school, vehicle, and security guard","Shots were fired by unknown person striking school building, security guards car, and security guard in the head.",Indiscriminate Shooting,,No,,No,No,No,No,No,No,,10,33.505457,-112.023518
19751218CAORS,12,18,1975,12/18/75,Orange High School,0,1,1,0,https://www.newspapers.com/image/86248524/?terms=school%2Bshooting,,,2,Winter,Santa Ana,CA,High,Beside Building,Outside on School Property,Yes,Lunch,12:00 PM,1,Argument over the gun used in the shooting,16 year-old student (shooter) and 18 year-old male victim argued over a gun outside of the school. Shooter fired one striking victim in the hand.,Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,No,,1,33.795998,-117.847958
19751024GAMUA,10,24,1975,10/24/75,Murphy High School,0,1,1,0,https://www.newspapers.com/image/398982633/,,,2,Fall,Atlanta,GA,High,Office,Inside School Building,Yes,Morning Classes,,1,Suspect shot assistant principal after being paddled,"15 year-old male student shot assistant principal after being paddled. Told principal ""you aren't going to whip me again"" and then ran from the school. Gun used was stolen during burglary in 10/1973.",Anger Over Grade/Suspension/Discipline,Victims Targeted,No,,No,No,No,No,No,No,,1,33.746396,-84.331128
